,id,time,fuel
0,EZY92FN_LPPT_EGGP_20140912121500.scn,14:35:06,[55252.95949526]
1,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:39,[57630.4844804]
2,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61992.21323805]
3,ADH931_LICC_LIRP_20140912072000.scn,06:08:13,[61446.77673686]
4,AEE929_LLBG_LGAV_20140912023000.scn,04:13:24,[60652.83427864]
5,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:15,[59217.04547083]
6,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63763.10845456]
7,BLX328_LGKO_ESSA_20140912103000.scn,13:49:46,[134838.36209236]
8,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:46,[59288.12826385]
9,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58708.48051071]
10,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16281.9024099]
11,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63911.86090778]
12,TAY011_KJFK_EBLG_20140912140000.scn,20:46:39,[227454.76875627]
13,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62573.0321458]
14,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:37,[45023.95949777]
15,EIN111_EINN_KJFK_20140912112000.scn,18:12:43,[75764.68145834]
16,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:01,[62127.79634084]
17,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:46,[53568.33599148]
18,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55194.88027413]
19,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16790.17943621]
20,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:52,[59072.75297698]
21,EZY471_EGAA_EGPF_20140912201000.scn,00:02:30,[59805.26079994]
22,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:52,[60363.75576412]
23,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:55,[60535.12388068]
24,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:27,[66317.34581912]
25,BEL724_LSGG_EBBR_20140912190500.scn,20:02:18,[22817.77075205]
26,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62590.96420173]
27,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117585.74528025]
28,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58253.81257485]
29,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.56299762]
30,FPO551_LFRN_LFRB_20140912005500.scn,01:12:46,[51993.9194225]
31,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62168.11918677]
32,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:18,[50848.4206588]
33,AUA601_LOWW_UUDD_20140912080000.scn,10:13:27,[59110.15801137]
34,BER717E_LOWG_EDDT_20140912125000.scn,13:39:55,[58150.18659455]
35,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59030.83604061]
36,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:31,[59360.51116463]
37,MIBID_LGIR_LGAV_20140912110000.scn,11:20:34,[283347.23098479]
38,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62639.8423196]
39,QTR022_EGCC_OTHH_20140912082500.scn,20:23:43,[156751.85716958]
40,SHT2J_EGLL_EGCC_20140912075500.scn,08:33:00,[63198.17888378]
41,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:21,[206565.82920972]
42,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57861.3518304]
43,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15104.61590433]
44,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:45,[57303.86592484]
45,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:31,[65159.52994291]
46,MON752A_EGKK_LTBS_20140912200000.scn,00:13:36,[172106.77643568]
47,TAP803L_LIMC_LPPT_20140912094200.scn,21:24:09,[59046.94430243]
48,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:13,[278954.33570212]
49,SAS618_LSGG_EKCH_20140912180500.scn,01:27:16,[273106.12365663]
50,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:52,[57533.19302331]
51,EZY92FN_LPPT_EGGP_20140912121500.scn,14:31:54,[55368.14882745]
52,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:28,[57650.8336037]
53,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:24,[61935.80212696]
54,ADH931_LICC_LIRP_20140912072000.scn,06:08:25,[61438.88795579]
55,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60665.8377027]
56,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:31,[59175.61734883]
57,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63777.16285178]
58,BLX328_LGKO_ESSA_20140912103000.scn,13:49:18,[134881.30266506]
59,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:45,[59291.36340923]
60,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58712.56035589]
61,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16283.93676428]
62,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63921.71427818]
63,TAY011_KJFK_EBLG_20140912140000.scn,20:46:42,[226959.83507518]
64,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62572.88469553]
65,EXS79G_EGNM_LPMA_20140912132000.scn,09:48:06,[44850.17585229]
66,EIN111_EINN_KJFK_20140912112000.scn,18:14:57,[75675.03418398]
67,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:01,[62127.19646528]
68,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:34,[53603.4335033]
69,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:46,[55193.20442085]
70,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.16900301]
71,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:43,[59003.41998656]
72,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.65752234]
73,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:22,[60422.01494825]
74,WZZ114_EGGW_LKPR_20140912195000.scn,22:37:52,[60567.82177823]
75,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:33,[66316.48728623]
76,BEL724_LSGG_EBBR_20140912190500.scn,20:02:16,[22812.30414947]
77,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62592.3907343]
78,ROT608D_LRTR_LROP_20140912161000.scn,16:52:22,[117606.79644658]
79,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58317.16573036]
80,AUA381_LOWW_UKLL_20140912110000.scn,12:07:01,[16675.20056961]
81,FPO551_LFRN_LFRB_20140912005500.scn,01:12:52,[51992.12511644]
82,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:36,[62147.85004337]
83,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:15,[50781.34332896]
84,AUA601_LOWW_UUDD_20140912080000.scn,10:13:46,[59105.98410322]
85,BER717E_LOWG_EDDT_20140912125000.scn,13:40:00,[58146.36331815]
86,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59015.10242701]
87,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:13,[59320.39850175]
88,MIBID_LGIR_LGAV_20140912110000.scn,11:20:22,[283389.94657382]
89,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62637.87691757]
90,QTR022_EGCC_OTHH_20140912082500.scn,20:21:40,[156927.20169057]
91,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:48,[63209.25284492]
92,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:27,[206661.19496615]
93,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57866.94618698]
94,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15106.63101527]
95,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:01,[57327.13274506]
96,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:27,[65177.2287749]
97,MON752A_EGKK_LTBS_20140912200000.scn,00:13:03,[172213.49921848]
98,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:33,[59077.2690365]
99,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:30,[278927.77498633]
100,SAS618_LSGG_EKCH_20140912180500.scn,01:27:42,[273018.55404509]
101,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:52,[57538.39033061]
102,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:34,[55294.85106595]
103,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:58,[57612.83769055]
104,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:48,[61966.03744606]
105,ADH931_LICC_LIRP_20140912072000.scn,06:08:24,[61442.37265197]
106,AEE929_LLBG_LGAV_20140912023000.scn,04:13:13,[60660.11974667]
107,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:31,[59189.6433134]
108,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:36,[63771.61778862]
109,BLX328_LGKO_ESSA_20140912103000.scn,13:49:18,[134883.06577224]
110,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:51,[59285.64621959]
111,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58713.16455597]
112,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16284.79627524]
113,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63920.2908784]
114,TAY011_KJFK_EBLG_20140912140000.scn,20:46:45,[227652.99562912]
115,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62574.56025229]
116,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:37,[44951.99206698]
117,EIN111_EINN_KJFK_20140912112000.scn,18:17:39,[75531.15779104]
118,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:12,[62121.31804894]
119,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:16,[53553.76009593]
120,KLM1395_EHAM_ULLI_20140912104500.scn,13:11:55,[55141.179068]
121,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16789.51995494]
122,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:04,[59062.02638093]
123,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.51811398]
124,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:25,[60424.49853424]
125,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:09,[60560.07983088]
126,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:39,[66293.14098171]
127,BEL724_LSGG_EBBR_20140912190500.scn,20:02:06,[22817.78575669]
128,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62584.15299801]
129,ROT608D_LRTR_LROP_20140912161000.scn,16:52:22,[117604.35915768]
130,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58308.03254453]
131,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16675.33125756]
132,FPO551_LFRN_LFRB_20140912005500.scn,01:12:40,[51997.86561682]
133,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:19,[62169.55453954]
134,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:01,[50823.63718897]
135,AUA601_LOWW_UUDD_20140912080000.scn,10:12:28,[59149.34959983]
136,BER717E_LOWG_EDDT_20140912125000.scn,13:40:18,[58134.94238795]
137,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59031.34193858]
138,SAS1842_LIRF_ESSA_20140912081000.scn,16:34:04,[59298.82403839]
139,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283366.30414462]
140,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62634.25059665]
141,QTR022_EGCC_OTHH_20140912082500.scn,20:23:49,[156723.83652321]
142,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:55,[63203.65980422]
143,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:01,[206620.52476837]
144,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57844.48698115]
145,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15105.83311882]
146,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:42,[57306.92931894]
147,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:48,[65156.85361364]
148,MON752A_EGKK_LTBS_20140912200000.scn,00:13:13,[172178.75573888]
149,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:25,[59069.12285005]
150,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:40,[278875.21713828]
151,SAS618_LSGG_EKCH_20140912180500.scn,01:27:40,[273082.22551166]
152,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:58,[57528.80967436]
153,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:03,[55321.25635657]
154,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:46,[57621.69408126]
155,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:00,[61955.17282787]
156,ADH931_LICC_LIRP_20140912072000.scn,06:08:22,[61431.76535656]
157,AEE929_LLBG_LGAV_20140912023000.scn,04:13:18,[60656.02211132]
158,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:40,[59175.67874031]
159,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63770.76439065]
160,BLX328_LGKO_ESSA_20140912103000.scn,13:49:24,[134875.55654022]
161,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:48,[59286.25525345]
162,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58721.56268269]
163,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16281.32991712]
164,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63914.64546765]
165,TAY011_KJFK_EBLG_20140912140000.scn,20:46:43,[227001.69344296]
166,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62569.59391367]
167,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:19,[44906.53811226]
168,EIN111_EINN_KJFK_20140912112000.scn,18:12:00,[75825.78255624]
169,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:12,[62121.90954901]
170,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:34,[53611.72065721]
171,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55234.21632501]
172,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:48,[16789.38509613]
173,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:22,[59024.98031244]
174,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.10584693]
175,PGT424_LIPE_LTFJ_20140912122000.scn,14:29:33,[60335.47603158]
176,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:27,[60548.09467362]
177,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:06,[66347.75078244]
178,BEL724_LSGG_EBBR_20140912190500.scn,20:01:55,[22822.06892917]
179,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62580.41598057]
180,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117593.05852528]
181,TFL219_EHAM_LGSM_20140912033000.scn,06:44:06,[58205.9306994]
182,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16676.09896694]
183,FPO551_LFRN_LFRB_20140912005500.scn,01:12:43,[51994.96213252]
184,DTH3057_LFMH_DAAS_20140912143000.scn,16:31:03,[62122.50798967]
185,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:06,[50816.04318028]
186,AUA601_LOWW_UUDD_20140912080000.scn,10:14:28,[59076.72266176]
187,BER717E_LOWG_EDDT_20140912125000.scn,13:39:55,[58148.35009254]
188,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59015.5618786]
189,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:24,[59357.39869736]
190,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283371.44798528]
191,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62638.00755045]
192,QTR022_EGCC_OTHH_20140912082500.scn,20:23:49,[156751.2460283]
193,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:51,[63207.11575178]
194,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:21,[207006.26111483]
195,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57851.4864727]
196,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15112.26313329]
197,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:16,[57323.68708633]
198,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:54,[65134.30912043]
199,MON752A_EGKK_LTBS_20140912200000.scn,00:14:21,[172038.63871114]
200,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:39,[59074.60661846]
201,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:07,[278945.08579453]
202,SAS618_LSGG_EKCH_20140912180500.scn,01:27:01,[273109.75360391]
203,VLG2473_GCRR_LEBL_20140912145000.scn,02:59:04,[57494.97360797]
204,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:49,[55277.96208543]
205,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:28,[57657.41837941]
206,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61975.66856764]
207,ADH931_LICC_LIRP_20140912072000.scn,06:08:15,[61453.04693326]
208,AEE929_LLBG_LGAV_20140912023000.scn,04:13:03,[60683.23811421]
209,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:39,[59179.21283966]
210,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63771.7617421]
211,BLX328_LGKO_ESSA_20140912103000.scn,13:48:51,[134920.2112264]
212,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:39,[59292.44822393]
213,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58721.24461759]
214,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16284.31272556]
215,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63926.28927521]
216,TAY011_KJFK_EBLG_20140912140000.scn,20:46:52,[227212.22606302]
217,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62567.35491159]
218,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:33,[44939.29922461]
219,EIN111_EINN_KJFK_20140912112000.scn,18:17:13,[75576.36948682]
220,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:54,[62131.53227649]
221,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53585.04442327]
222,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55215.46216056]
223,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.08776998]
224,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:30,[59070.6746534]
225,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.53399406]
226,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:42,[60377.25213094]
227,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:22,[60550.21799858]
228,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:18,[66339.4087382]
229,BEL724_LSGG_EBBR_20140912190500.scn,20:02:21,[22811.08020635]
230,SWR779_EBBR_LSZH_20140912085400.scn,18:53:54,[62595.92978776]
231,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117595.57738931]
232,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58256.94108998]
233,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.25701053]
234,FPO551_LFRN_LFRB_20140912005500.scn,01:12:42,[51997.10404898]
235,DTH3057_LFMH_DAAS_20140912143000.scn,16:31:42,[62083.789514]
236,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:10,[50842.96114516]
237,AUA601_LOWW_UUDD_20140912080000.scn,10:13:19,[59122.67668787]
238,BER717E_LOWG_EDDT_20140912125000.scn,13:40:13,[58137.65998671]
239,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59021.17188513]
240,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:34,[59314.47025601]
241,MIBID_LGIR_LGAV_20140912110000.scn,11:20:25,[283383.69066107]
242,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62646.13444476]
243,QTR022_EGCC_OTHH_20140912082500.scn,20:24:01,[156727.26924863]
244,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:45,[63210.43994613]
